0.291325921814906,0.573856978406196,0.509635566911744,0.20392813929207,0.854337040720566,0.85433703946792,0.854337040141081,0.354337030899035,0.796071856204632,0.526090905993142,0.145662959696166,0.563011118848397,0.854337039548485,0,1,1,6.12323399573677e-17,0,0,1,1
0.291397026070739,0.203977914086064,0.796022085208972,0.607042900807027,0.451236475566592,0.548763518101637,0.854301487326305,0.60704290080739,0.796022085208926,0.203977914086097,0.854301487326322,0.548763518101731,0.451236475566426,0,1,1,6.12323399573677e-17,0,0,1,1
0.295619608219652,0.79221503886201,0.501713800636295,0.20693372146569,0.852190197760045,0.852190196213421,0.556570597016279,0.206933721465698,0.501713800635824,0.792215038860752,0.852190197760071,0.556570597016406,0.852190196213363,0,1,1,6.12323399573677e-17,0,0,1,1
0.295619608219652,0.792215039062637,0.501713800703264,0.206933721470077,0.852190197755978,0.85219019622013,0.556570596996959,0.206933721462163,0.501713800489285,0.79221503860724,0.852190197763277,0.556570597033104,0.852190196209568,0,1,1,6.12323399573677e-17,0,0,1,1
0.295805621774525,0.78852496415317,0.207063933924454,0.497794449854565,0.852097189308661,0.55629156831693,0.852097189584844,0.79293607077628,0.792936066089969,0.498016324434477,0.147902808301213,0.147902809727629,0.443708419730554,0,1,1,6.12323399573677e-17,0,0,1,1
0.296122341016442,0.782674287023198,0.501562152167761,0.409773119149429,0.851938830026229,0.148061169752736,0.851938829711906,0.792714367070012,0.207285636908027,0.611567854054851,0.444183498022966,0.851938830185645,0.148061167777514,0,1,1,6.12323399573677e-17,0,0,1,1
0.296487828417791,0.207541477424225,0.792458523352756,0.501151881370765,0.14824391381497,0.434588610570966,0.720933306849526,0.500946964561195,0.503234374518855,0.207541474483787,0.851756087082776,0.774868203848255,0.85175608725686,0,1,1,6.12323399573677e-17,0,0,1,1
0.300990579610352,0.210693403641219,0.523202577737732,0.789306597142838,0.849504711543583,0.451485861372379,0.150495288042489,0.493367861390121,0.210693402339726,0.721698539992402,0.365561686667124,0.84950471078534,0.84950471132397,0,1,1,6.12323399573677e-17,0,0,1,1
0.307893033879745,0.353424632173268,0.78447487694879,0.784474877825858,0.153946515818929,0.47348007167835,0.313713291190842,0.215525117573137,0.215525122724388,0.646575366191995,0.846053484906477,0.846053484852504,0.582856424744495,0,1,1,6.12323399573677e-17,0,0,1,1
0.308171961080316,0.284853790391418,0.609393776206101,0.609393776280741,0.154085979834447,0.845914020874612,0.154085979833423,0.500000000010579,0.215720369868214,0.784279630121639,0.154085978673404,0.499999999956187,0.845914021329246,0,1,1,6.12323399573677e-17,0,0,1,1
0.312800037781973,0.356647076799663,0.218960021177343,0.692490043644757,0.843599981264786,0.843599983644288,0.530799954668038,0.218960022765111,0.634671745944978,0.500000002118923,0.156400018536754,0.843599981867374,0.843599982582082,0,1,1,6.12323399573677e-17,0,0,1,1
0.313683306876813,0.597973960573252,0.219578308642415,0.219578314319714,0.843158348764369,0.843158347750654,0.551348807235555,0.442457829580951,0.665337312627306,0.219578314522196,0.728074013594984,0.156841652053212,0.843158348093708,0,1,1,6.12323399573677e-17,0,0,1,1
